timestamp,tradingsymbol,order_price,quantity,type,pnl,realized_pnl
2025-08-08 09:15:00+05:30,NIFTY2581424350CE,296.45,1,SELL,296.45,0.0
2025-08-08 09:15:00+05:30,NIFTY2581424350PE,44.25,1,SELL,44.25,0.0
2025-08-08 09:15:00+05:30,NIFTY2581424400CE,257.45,1,SELL,257.45,0.0
2025-08-08 09:15:00+05:30,NIFTY2581424400PE,56.3,1,SELL,56.3,0.0
2025-08-08 09:15:00+05:30,NIFTY2581424300CE,338.0,1,SELL,338.0,0.0
2025-08-08 09:15:00+05:30,NIFTY2581424300PE,36.45,1,BUY,-36.45,260.0
2025-08-08 09:15:00+05:30,NIFTY2581424450CE,221.0,1,SELL,221.0,260.0
2025-08-08 09:15:00+05:30,NIFTY2581424450PE,69.15,1,SELL,69.15,260.0
2025-08-08 09:15:00+05:30,NIFTY2581424250CE,381.9,1,SELL,381.9,260.0
2025-08-08 09:15:00+05:30,NIFTY2581424250PE,29.05,1,BUY,-29.05,275.2
2025-08-08 09:15:00+05:30,NIFTY2581424500CE,189.0,1,SELL,189.0,275.2
2025-08-08 09:15:00+05:30,NIFTY2581424500PE,86.4,1,SELL,86.4,275.2
2025-08-08 09:15:00+05:30,NIFTY2581424200CE,427.4,1,BUY,-427.4,105.25
2025-08-08 09:15:00+05:30,NIFTY2581424200PE,23.55,1,BUY,-23.55,138.0
2025-08-08 09:15:00+05:30,NIFTY2581424550CE,157.15,1,SELL,157.15,138.0
2025-08-08 09:15:00+05:30,NIFTY2581424550PE,104.55,1,SELL,104.55,138.0
2025-08-08 09:15:00+05:30,NIFTY2581424150PE,19.15,1,BUY,-19.15,456.85
2025-08-08 09:15:00+05:30,NIFTY2581424600CE,130.3,1,SELL,130.3,456.85
2025-08-08 09:15:00+05:30,NIFTY2581424600PE,127.55,1,SELL,127.55,456.85
2025-08-08 09:15:00+05:30,NIFTY2581424100CE,514.5,1,BUY,-514.5,163.35000000000002
2025-08-08 09:15:00+05:30,NIFTY2581424100PE,15.95,1,BUY,-15.95,216.55
2025-08-08 09:15:00+05:30,NIFTY2581424650CE,105.75,1,SELL,105.75,216.55
2025-08-08 09:15:00+05:30,NIFTY2581424650PE,153.8,1,SELL,153.8,216.55
2025-08-08 09:15:00+05:30,NIFTY2581424050CE,577.65,1,BUY,-577.65,20.80000000000001
2025-08-08 09:15:00+05:30,NIFTY2581424050PE,13.4,1,BUY,-13.4,196.4
2025-08-08 09:15:00+05:30,NIFTY2581424700CE,85.7,1,SELL,85.7,196.4
2025-08-08 09:15:00+05:30,NIFTY2581424700PE,182.8,1,SELL,182.8,196.4
2025-08-08 09:15:00+05:30,NIFTY2581424000CE,616.65,1,BUY,-616.65,-333.85
2025-08-08 09:15:00+05:30,NIFTY2581424000PE,11.35,1,BUY,-11.35,-188.05
2025-08-08 09:15:00+05:30,NIFTY2581424750PE,215.75,1,SELL,215.75,-188.05
2025-08-08 09:15:00+05:30,NIFTY2581427100CE,0.7,1,BUY,-0.7,-84.20000000000002
2025-08-08 09:15:00+05:30,NIFTY2581427050CE,0.75,1,BUY,-0.75,45.349999999999994
2025-08-08 09:15:00+05:30,NIFTY2581427000CE,0.7,1,BUY,-0.7,172.2
2025-08-08 09:15:00+05:30,NIFTY2581426950CE,0.8,1,BUY,-0.8,277.15
2025-08-08 09:15:00+05:30,NIFTY2581426900CE,0.8,1,BUY,-0.8,430.15
2025-08-08 09:15:00+05:30,NIFTY2581426800CE,0.8,1,BUY,-0.8,515.05
2025-08-08 09:15:00+05:30,NIFTY2581426750CE,0.75,1,BUY,-0.75,697.0999999999999
2025-08-08 09:15:00+05:30,NIFTY2581426700CE,0.8,1,BUY,-0.8,912.05
2025-08-08 09:15:00+05:30,NIFTY2581426650CE,0.8,1,BUY,-0.8,912.05
2025-08-08 09:15:00+05:30,NIFTY2581426600CE,0.85,1,BUY,-0.85,912.05
2025-08-08 09:15:00+05:30,NIFTY2581426550CE,0.8,1,BUY,-0.8,912.05
2025-08-08 09:15:00+05:30,NIFTY2581426500CE,0.8,1,BUY,-0.8,912.05
2025-08-08 09:15:00+05:30,NIFTY2581426450CE,0.85,1,BUY,-0.85,912.05
2025-08-08 09:15:00+05:30,NIFTY2581426400CE,0.9,1,BUY,-0.9,912.05
2025-08-08 09:15:00+05:30,NIFTY2581426350CE,0.9,1,BUY,-0.9,912.05
2025-08-08 09:15:00+05:30,NIFTY2581426300CE,0.9,1,BUY,-0.9,912.05
2025-08-08 09:15:00+05:30,NIFTY2581426250CE,0.9,1,BUY,-0.9,912.05
2025-08-08 09:15:00+05:30,NIFTY2581426200CE,0.9,1,BUY,-0.9,912.05
2025-08-08 09:15:00+05:30,NIFTY2581426150CE,0.95,1,BUY,-0.95,912.05
2025-08-08 09:15:00+05:30,NIFTY2581426100CE,0.95,1,BUY,-0.95,912.05
2025-08-08 09:15:00+05:30,NIFTY2581426050CE,1.0,1,BUY,-1.0,912.05
2025-08-08 09:15:00+05:30,NIFTY2581426000CE,1.05,1,BUY,-1.05,912.05
2025-08-08 09:15:00+05:30,NIFTY2581426000PE,1400.95,1,BUY,-1400.95,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425950CE,1.1,1,BUY,-1.1,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425900CE,1.1,1,BUY,-1.1,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425850CE,1.15,1,BUY,-1.15,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425800CE,1.25,1,BUY,-1.25,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425750CE,1.35,1,BUY,-1.35,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425700CE,1.4,1,BUY,-1.4,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425650CE,1.55,1,BUY,-1.55,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425600CE,1.65,1,BUY,-1.65,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425600PE,1000.0,1,BUY,-1000.0,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425550CE,1.85,1,BUY,-1.85,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425500CE,2.1,1,BUY,-2.1,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425500PE,903.25,1,BUY,-903.25,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425450CE,2.35,1,BUY,-2.35,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425400CE,2.7,1,BUY,-2.7,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425350CE,3.3,1,BUY,-3.3,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425300CE,4.1,1,BUY,-4.1,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425300PE,698.0,1,BUY,-698.0,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425250CE,5.2,1,BUY,-5.2,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425250PE,637.2,1,BUY,-637.2,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425200CE,6.5,1,BUY,-6.5,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425200PE,601.35,1,BUY,-601.35,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425150CE,8.55,1,BUY,-8.55,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425150PE,557.95,1,BUY,-557.95,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425100CE,11.15,1,BUY,-11.15,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425100PE,502.4,1,BUY,-502.4,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425050CE,14.65,1,BUY,-14.65,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425050PE,467.0,1,BUY,-467.0,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425000CE,19.2,1,BUY,-19.2,912.05
2025-08-08 09:15:00+05:30,NIFTY2581425000PE,416.0,1,BUY,-416.0,912.05
2025-08-08 09:15:00+05:30,NIFTY2581424950CE,24.8,1,BUY,-24.8,912.05
2025-08-08 09:15:00+05:30,NIFTY2581424950PE,373.2,1,BUY,-373.2,912.05
2025-08-08 09:15:00+05:30,NIFTY2581424900CE,32.25,1,BUY,-32.25,912.05
2025-08-08 09:15:00+05:30,NIFTY2581424900PE,329.4,1,BUY,-329.4,912.05
2025-08-08 09:15:00+05:30,NIFTY2581424850CE,41.7,1,SELL,41.7,952.9499999999999
2025-08-08 09:15:00+05:30,NIFTY2581424850PE,288.95,1,BUY,-288.95,952.9499999999999
2025-08-08 09:15:00+05:30,NIFTY2581424800CE,53.25,1,SELL,53.25,1005.3499999999999
2025-08-08 09:15:00+05:30,NIFTY2581424800PE,250.3,1,SELL,250.3,1254.85
2025-08-08 09:15:00+05:30,NIFTY2581424750CE,68.0,1,SELL,68.0,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423950CE,663.1,1,BUY,-663.1,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423950PE,9.75,1,BUY,-9.75,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423900CE,710.45,1,BUY,-710.45,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423900PE,8.4,1,BUY,-8.4,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423850PE,7.25,1,BUY,-7.25,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423800CE,805.0,1,BUY,-805.0,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423800PE,6.35,1,BUY,-6.35,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423750PE,5.65,1,BUY,-5.65,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423700CE,899.1,1,BUY,-899.1,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423700PE,5.0,1,BUY,-5.0,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423650PE,4.6,1,BUY,-4.6,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423600CE,998.2,1,BUY,-998.2,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423600PE,4.1,1,BUY,-4.1,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423550PE,3.9,1,BUY,-3.9,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423500PE,3.55,1,BUY,-3.55,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423450PE,3.3,1,BUY,-3.3,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423400PE,3.0,1,BUY,-3.0,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423350PE,2.8,1,BUY,-2.8,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423300PE,2.7,1,BUY,-2.7,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423250PE,2.55,1,BUY,-2.55,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423200PE,2.3,1,BUY,-2.3,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423150PE,2.25,1,BUY,-2.25,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423100PE,2.15,1,BUY,-2.15,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423050PE,2.1,1,BUY,-2.1,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581423000PE,2.05,1,BUY,-2.05,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581422950PE,1.95,1,BUY,-1.95,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581422900PE,1.85,1,BUY,-1.85,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581422850PE,1.8,1,BUY,-1.8,1322.05
2025-08-08 09:15:00+05:30,NIFTY2581422800PE,1.7,1,BUY,-1.7,1322.05
2025-08-08 09:16:00+05:30,NIFTY2581424250CE,370.35,2,BUY,-740.7,1322.05
2025-08-08 09:16:00+05:30,NIFTY2581424150CE,461.4,1,BUY,-461.4,1322.05
2025-08-08 09:17:00+05:30,NIFTY2581424850PE,297.1,2,SELL,594.2,1914.5
2025-08-08 09:17:00+05:30,NIFTY2581426850CE,0.8,1,BUY,-0.8,1914.5
2025-08-08 09:18:00+05:30,NIFTY2581424300CE,344.9,2,BUY,-689.8,1914.5
2025-08-08 09:18:00+05:30,NIFTY2581424900PE,326.95,2,SELL,653.9,2566.6000000000004
2025-08-08 09:18:00+05:30,NIFTY2581425700PE,1100.0,1,BUY,-1100.0,2566.6000000000004
2025-08-08 09:19:00+05:30,NIFTY2581424900PE,335.3,2,BUY,-670.6,2566.6000000000004
2025-08-08 09:19:00+05:30,NIFTY2581425400PE,793.15,1,BUY,-793.15,2566.6000000000004
2025-08-08 09:20:00+05:30,NIFTY2581423500CE,1104.45,1,BUY,-1104.45,2566.6000000000004
2025-08-08 09:21:00+05:30,NIFTY2581424300PE,40.0,2,SELL,80.0,2644.8
2025-08-08 09:23:00+05:30,NIFTY2581424300CE,327.9,2,SELL,655.8,3298.7
2025-08-08 09:26:00+05:30,NIFTY2581423300CE,1280.0,1,BUY,-1280.0,3298.7
2025-08-08 09:26:00+05:30,NIFTY2581423000CE,1580.0,1,BUY,-1580.0,3298.7
2025-08-08 09:27:00+05:30,NIFTY2581424850CE,36.1,2,BUY,-72.2,3298.7
2025-08-08 09:27:00+05:30,NIFTY2581427000PE,2424.0,1,BUY,-2424.0,3298.7
2025-08-08 09:28:00+05:30,NIFTY2581424250CE,342.5,2,SELL,685.0,3981.6499999999996
2025-08-08 09:28:00+05:30,NIFTY2581424250PE,41.0,2,SELL,82.0,2661.6
2025-08-08 09:28:00+05:30,NIFTY2581424850PE,333.95,2,BUY,-667.9,2661.6
2025-08-08 09:28:00+05:30,NIFTY2581425350PE,792.0,1,BUY,-792.0,2661.6
2025-08-08 09:28:00+05:30,NIFTY2581423850CE,725.25,1,BUY,-725.25,2661.6
2025-08-08 09:30:00+05:30,NIFTY2581426400PE,1853.25,1,BUY,-1853.25,2661.6
2025-08-08 09:42:00+05:30,NIFTY2581425750PE,1216.8,1,BUY,-1216.8,2661.6
2025-08-08 09:45:00+05:30,NIFTY2581425800PE,1280.0,1,BUY,-1280.0,2661.6
2025-08-08 09:47:00+05:30,NIFTY2581424800PE,320.85,2,BUY,-641.7,2661.6
2025-08-08 09:48:00+05:30,NIFTY2581424800CE,36.5,2,BUY,-73.0,2661.6
2025-08-08 09:48:00+05:30,NIFTY2581424800PE,323.75,2,SELL,647.5,3306.85
2025-08-08 09:49:00+05:30,NIFTY2581423550CE,965.0,1,BUY,-965.0,3306.85
2025-08-08 09:50:00+05:30,NIFTY2581424800PE,325.45,2,BUY,-650.9,3306.85
2025-08-08 09:54:00+05:30,NIFTY2581424800CE,37.55,2,SELL,75.1,3379.35
2025-08-08 09:55:00+05:30,NIFTY2581424800PE,319.4,2,SELL,638.8,4015.2
2025-08-08 09:56:00+05:30,NIFTY2581424800CE,36.75,2,BUY,-73.5,4015.2
2025-08-08 09:56:00+05:30,NIFTY2581424800PE,326.65,2,BUY,-653.3,4015.2
2025-08-08 09:59:00+05:30,NIFTY2581424200CE,346.2,2,SELL,692.4,3705.95
2025-08-08 10:00:00+05:30,NIFTY2581424200PE,42.3,2,SELL,84.6,3786.5999999999995
2025-08-08 10:00:00+05:30,NIFTY2581426600PE,2098.05,1,BUY,-2098.05,3786.5999999999995
2025-08-08 10:00:00+05:30,NIFTY2581425900PE,1398.75,1,BUY,-1398.75,3786.5999999999995
2025-08-08 10:00:00+05:30,NIFTY2581425850PE,1349.25,1,BUY,-1349.25,3786.5999999999995
2025-08-08 10:00:00+05:30,NIFTY2581425550PE,1050.45,1,BUY,-1050.45,3786.5999999999995
2025-08-08 10:00:00+05:30,NIFTY2581423650CE,850.1,1,BUY,-850.1,3786.5999999999995
2025-08-08 10:01:00+05:30,NIFTY2581425950PE,1448.85,1,BUY,-1448.85,3786.5999999999995
2025-08-08 10:04:00+05:30,NIFTY2581424750PE,306.1,2,BUY,-612.2,3786.5999999999995
2025-08-08 10:05:00+05:30,NIFTY2581424750PE,312.85,2,SELL,625.7,3506.6999999999994
2025-08-08 10:06:00+05:30,NIFTY2581424150CE,368.65,2,SELL,737.3,4237.999999999999
2025-08-08 10:07:00+05:30,NIFTY2581424150CE,363.75,2,BUY,-727.5,4237.999999999999
2025-08-08 10:14:00+05:30,NIFTY2581424150CE,373.0,2,SELL,746.0,4281.899999999999
2025-08-08 10:16:00+05:30,NIFTY2581424150CE,368.5,2,BUY,-737.0,4281.899999999999
2025-08-08 10:18:00+05:30,NIFTY2581424150CE,383.05,2,SELL,766.1,4405.599999999999
2025-08-08 10:21:00+05:30,NIFTY2581424750PE,307.3,2,BUY,-614.6,4405.599999999999
2025-08-08 10:22:00+05:30,NIFTY2581424750PE,310.0,2,SELL,620.0,4417.749999999999
2025-08-08 10:22:00+05:30,NIFTY2581424150CE,368.8,2,BUY,-737.6,4417.749999999999
2025-08-08 10:26:00+05:30,NIFTY2581424200PE,39.25,2,BUY,-78.5,4417.749999999999
2025-08-08 10:27:00+05:30,NIFTY2581424200PE,41.6,2,SELL,83.2,3934.4499999999994
2025-08-08 10:32:00+05:30,NIFTY2581424750PE,320.35,2,BUY,-640.7,3934.4499999999994
2025-08-08 10:33:00+05:30,NIFTY2581424750PE,308.6,2,SELL,617.2,4038.0999999999995
2025-08-08 10:36:00+05:30,NIFTY2581424750PE,319.0,2,BUY,-638.0,4038.0999999999995
2025-08-08 10:36:00+05:30,NIFTY2581424150CE,359.7,2,SELL,719.4,4275.849999999999
2025-08-08 10:40:00+05:30,NIFTY2581424150CE,355.1,2,BUY,-710.2,4275.849999999999
2025-08-08 10:41:00+05:30,NIFTY2581424150CE,368.0,2,SELL,736.0,4576.65
2025-08-08 10:42:00+05:30,NIFTY2581423350CE,1095.75,1,BUY,-1095.75,4576.65
2025-08-08 10:48:00+05:30,NIFTY2581424750CE,37.45,2,BUY,-74.9,4576.65
2025-08-08 10:49:00+05:30,NIFTY2581424150PE,41.3,2,SELL,82.6,4261.25
2025-08-08 10:52:00+05:30,NIFTY2581424150PE,40.5,2,BUY,-81.0,4261.25
2025-08-08 10:53:00+05:30,NIFTY2581424750CE,38.75,2,SELL,77.5,3977.1
2025-08-08 10:57:00+05:30,NIFTY2581424750CE,37.85,2,BUY,-75.7,3977.1
2025-08-08 11:01:00+05:30,NIFTY2581424150PE,40.65,2,SELL,81.3,3106.3499999999995
2025-08-08 11:03:00+05:30,NIFTY2581424150PE,39.75,2,BUY,-79.5,3106.3499999999995
2025-08-08 11:07:00+05:30,NIFTY2581424750CE,38.5,2,SELL,77.0,2463.1499999999996
2025-08-08 11:08:00+05:30,NIFTY2581424750CE,37.9,2,BUY,-75.8,2463.1499999999996
2025-08-08 11:09:00+05:30,NIFTY2581424750CE,38.65,2,SELL,77.3,2524.7999999999997
2025-08-08 11:11:00+05:30,NIFTY2581423400CE,1071.4,1,BUY,-1071.4,2524.7999999999997
2025-08-08 11:18:00+05:30,NIFTY2581424150CE,370.0,2,BUY,-740.0,2524.7999999999997
2025-08-08 11:23:00+05:30,NIFTY2581424150CE,352.25,2,SELL,704.5,2417.95
2025-08-08 11:31:00+05:30,NIFTY2581422850CE,1667.2,1,BUY,-1667.2,2417.95
2025-08-08 11:33:00+05:30,NIFTY2581424150CE,358.85,2,BUY,-717.7,2417.95
2025-08-08 11:35:00+05:30,NIFTY2581424150CE,366.65,2,SELL,733.3,2246.5
2025-08-08 11:35:00+05:30,NIFTY2581426500PE,1995.5,1,BUY,-1995.5,2246.5
2025-08-08 11:38:00+05:30,NIFTY2581424750CE,38.1,2,BUY,-76.2,2246.5
2025-08-08 11:43:00+05:30,NIFTY2581424750CE,38.3,2,SELL,76.6,2313.5
2025-08-08 11:55:00+05:30,NIFTY2581424150CE,363.1,2,BUY,-726.2,2313.5
2025-08-08 11:56:00+05:30,NIFTY2581424150CE,363.1,2,SELL,726.2,2037.4
2025-08-08 12:00:00+05:30,NIFTY2581424750CE,37.8,2,BUY,-75.6,2037.4
2025-08-08 12:02:00+05:30,NIFTY2581424150PE,40.75,2,SELL,81.5,2111.45
2025-08-08 12:02:00+05:30,NIFTY2581424700PE,298.45,2,BUY,-596.9,2111.45
2025-08-08 12:03:00+05:30,NIFTY2581424700PE,303.6,2,SELL,607.2,2712.35
2025-08-08 12:08:00+05:30,NIFTY2581424150PE,38.7,2,BUY,-77.4,2712.35
2025-08-08 12:09:00+05:30,NIFTY2581424150PE,40.25,2,SELL,80.5,2787.35
2025-08-08 12:10:00+05:30,NIFTY2581424700PE,293.05,2,BUY,-586.1,2787.35
2025-08-08 12:11:00+05:30,NIFTY2581424150PE,39.35,2,BUY,-78.7,2787.35
2025-08-08 12:11:00+05:30,NIFTY2581424700PE,293.0,2,SELL,586.0,3368.4999999999995
2025-08-08 12:21:00+05:30,NIFTY2581424150PE,39.65,2,SELL,79.3,3443.3999999999996
2025-08-08 12:21:00+05:30,NIFTY2581424700PE,295.25,2,BUY,-590.5,3443.3999999999996
2025-08-08 12:22:00+05:30,NIFTY2581424700PE,295.15,2,SELL,590.3,4029.5499999999997
2025-08-08 12:23:00+05:30,NIFTY2581424150PE,37.5,2,BUY,-75.0,4029.5499999999997
2025-08-08 12:23:00+05:30,NIFTY2581424700PE,288.0,2,BUY,-576.0,4029.5499999999997
2025-08-08 12:24:00+05:30,NIFTY2581424700PE,285.0,2,SELL,570.0,4595.749999999999
2025-08-08 12:27:00+05:30,NIFTY2581424750CE,38.1,2,SELL,76.2,4668.449999999999
2025-08-08 12:28:00+05:30,NIFTY2581424750CE,36.75,2,BUY,-73.5,4668.449999999999
2025-08-08 12:29:00+05:30,NIFTY2581424750CE,37.9,2,SELL,75.8,4003.549999999999
2025-08-08 12:30:00+05:30,NIFTY2581424150CE,355.5,2,BUY,-711.0,4003.549999999999
2025-08-08 12:31:00+05:30,NIFTY2581424150CE,359.8,2,SELL,719.6,4260.949999999999
2025-08-08 12:33:00+05:30,NIFTY2581424750CE,36.95,2,BUY,-73.9,4260.949999999999
2025-08-08 12:34:00+05:30,NIFTY2581424750CE,37.65,2,SELL,75.3,3646.449999999999
2025-08-08 12:34:00+05:30,NIFTY2581424150CE,352.4,2,BUY,-704.8,3646.449999999999
2025-08-08 12:35:00+05:30,NIFTY2581424150CE,354.0,2,SELL,708.0,2919.1499999999987
2025-08-08 12:36:00+05:30,NIFTY2581424750CE,37.25,2,BUY,-74.5,2919.1499999999987
2025-08-08 12:41:00+05:30,NIFTY2581424750CE,37.5,2,SELL,75.0,1865.6999999999985
2025-08-08 12:41:00+05:30,NIFTY2581424150CE,350.95,2,BUY,-701.9,1865.6999999999985
2025-08-08 12:41:00+05:30,NIFTY2581425650PE,1207.5,1,BUY,-1207.5,1865.6999999999985
2025-08-08 12:42:00+05:30,NIFTY2581424750CE,37.05,2,BUY,-74.1,1865.6999999999985
2025-08-08 12:43:00+05:30,NIFTY2581424750CE,38.55,2,SELL,77.1,-441.6500000000017
2025-08-08 12:43:00+05:30,NIFTY2581424150CE,357.8,2,SELL,715.6,-1342.1500000000017
2025-08-08 12:46:00+05:30,NIFTY2581424150CE,358.6,2,BUY,-717.2,-1342.1500000000017
2025-08-08 12:47:00+05:30,NIFTY2581424150CE,359.75,2,SELL,719.5,-3082.750000000002
2025-08-08 12:49:00+05:30,NIFTY2581424150CE,366.5,2,BUY,-733.0,-3082.750000000002
2025-08-08 12:50:00+05:30,NIFTY2581424200PE,36.9,2,BUY,-73.8,-3082.750000000002
2025-08-08 12:51:00+05:30,NIFTY2581424200PE,38.7,2,SELL,77.4,-3673.250000000002
2025-08-08 12:53:00+05:30,NIFTY2581424200PE,38.0,2,BUY,-76.0,-3673.250000000002
2025-08-08 12:56:00+05:30,NIFTY2581424750PE,283.15,2,SELL,566.3,-4624.200000000003
2025-08-08 12:58:00+05:30,NIFTY2581424750PE,291.5,2,BUY,-583.0,-4624.200000000003
2025-08-08 12:59:00+05:30,NIFTY2581424200PE,39.05,2,SELL,78.1,-7616.150000000002
2025-08-08 12:59:00+05:30,NIFTY2581424750PE,299.0,2,SELL,598.0,-8619.000000000002
2025-08-08 13:00:00+05:30,NIFTY2581424750PE,302.35,2,BUY,-604.7,-8619.000000000002
2025-08-08 13:06:00+05:30,NIFTY2581423200CE,1283.95,1,BUY,-1283.95,-8619.000000000002
2025-08-08 13:07:00+05:30,NIFTY2581424750CE,36.15,2,BUY,-72.3,-8619.000000000002
2025-08-08 13:10:00+05:30,NIFTY2581424150CE,351.05,2,SELL,702.1,-8274.250000000002
2025-08-08 13:10:00+05:30,NIFTY2581423750CE,730.0,1,BUY,-730.0,-8274.250000000002
2025-08-08 13:12:00+05:30,NIFTY2581424150CE,351.05,2,BUY,-702.1,-8274.250000000002
2025-08-08 13:15:00+05:30,NIFTY2581424750CE,37.2,2,SELL,74.4,-9201.35
2025-08-08 13:16:00+05:30,NIFTY2581424750PE,308.75,2,SELL,617.5,-9234.75
2025-08-08 13:17:00+05:30,NIFTY2581424750PE,314.1,2,BUY,-628.2,-9234.75
